time_s,position_m,velocity_m_s,left_thrust_N,right_thrust_N
9.9,112.21681,5.3922073,0,7751.7395
9.9166667,112.30577,5.3378626,0,7736.9267
9.9333333,112.39383,5.2836331,0,7721.9528
9.95,112.48099,5.2295202,0,7706.8194
9.9666667,112.56725,5.1755251,0,7691.5278
9.9833333,112.65261,5.1216489,0,7676.0793
10,112.73707,5.0678929,0,7660.4755
10.016667,112.82064,5.0142582,0,7644.7177
10.033333,112.90332,4.960746,0,7628.8072
10.05,112.98511,4.9073575,0,7612.7455
10.066667,113.06601,4.8540939,0,7596.534
10.083333,113.14603,4.8009562,0,7580.1739
10.1,113.22516,4.7479456,0,7563.6668
10.116667,113.30341,4.6950633,0,7547.0139
10.133333,113.38079,4.6423103,0,7530.2167
10.15,113.45728,4.5896877,0,7513.2765
10.166667,113.5329,4.5371967,0,7496.1947
10.183333,113.60765,4.4848383,0,7478.9727
10.2,113.68152,4.4326136,0,7461.6117
10.216667,113.75453,4.3805236,0,7444.1133
10.233333,113.82668,4.3285694,0,7426.4786
10.25,113.89796,4.2767521,0,7408.7091
10.266667,113.96837,4.2250726,0,7390.8062
10.283333,114.03793,4.173532,0,7372.7712
10.3,114.10663,4.1221312,0,7354.6054
10.316667,114.17448,4.0708714,0,7336.3101
10.333333,114.24148,4.0197534,0,7317.8868
10.35,114.30762,3.9687783,0,7299.3367
10.366667,114.37292,3.9179469,0,7280.6612
10.383333,114.43738,3.8672603,0,7261.8616
10.4,114.50099,3.8167195,0,7242.9392
10.416667,114.56376,3.7663252,0,7223.8954
10.433333,114.6257,3.7160786,0,7204.7315
10.45,114.6868,3.6659804,0,7185.4488
10.466667,114.74706,3.6160316,0,7166.0486
10.483333,114.8065,3.5662331,0,7146.5322
10.5,114.86511,3.5165858,0,7126.901
10.516667,114.9229,3.4670905,0,7107.1562
10.533333,114.97986,3.4177481,0,7087.2992
10.55,115.036,3.3685594,0,7067.3312
10.566667,115.09133,3.3195254,0,7047.2535
10.583333,115.14584,3.2706468,0,7027.0675
10.6,115.19954,3.2219245,0,7006.7744
10.616667,115.25242,3.1733592,0,6986.3755
10.633333,115.30451,3.1249519,0,6965.8721
10.65,115.35579,3.0767032,0,6945.2654
10.666667,115.40626,3.028614,0,6924.5568
10.683333,115.45594,2.980685,0,6903.7475
10.7,115.50482,2.932917,0,6882.8388
10.716667,115.55291,2.8853108,0,6861.832
10.733333,115.60021,2.837867,0,6840.7282
10.75,115.64672,2.7905866,0,6819.5288
10.766667,115.69244,2.7434701,0,6798.235
10.783333,115.73738,2.6965182,0,6776.8481
10.8,115.78155,2.6497318,0,6755.3693
10.816667,115.82493,2.6031115,0,6733.7998
10.833333,115.86754,2.5566579,0,6712.141
10.85,115.90938,2.5103718,0,6690.394
10.866667,115.95045,2.4642538,0,6668.56
10.883333,115.99076,2.4183047,0,6646.6403
10.9,116.0303,2.3725249,0,6624.6362
10.916667,116.06908,2.3269153,0,6602.5487
10.933333,116.10711,2.2814763,0,6580.3793
10.95,116.14438,2.2362087,0,6558.1289
10.966667,116.1809,2.191113,0,6535.799
10.983333,116.21667,2.1461899,0,6513.3906
11,116.25169,2.1014399,0,6490.905
11.016667,116.28597,2.0568637,0,6468.3434
11.033333,116.31951,2.0124618,0,6445.7069
11.05,116.35232,1.9682347,0,6422.9968
11.066667,116.38439,1.9241831,0,6400.2142
11.083333,116.41572,1.8803074,0,6377.3603
11.1,116.44633,1.8366083,0,6354.4364
11.116667,116.47622,1.7930863,0,6331.4435
11.133333,116.50538,1.7497418,0,6308.3828
11.15,116.53382,1.7065754,0,6285.2555
11.166667,116.56155,1.6635876,0,6262.0628
11.183333,116.58856,1.6207788,0,6238.8058
11.2,116.61487,1.5781497,0,6215.4857
11.216667,116.64046,1.5357006,0,6192.1036
11.233333,116.66535,1.493432,0,6168.6606
11.25,116.68954,1.4513444,0,6145.158
11.266667,116.71303,1.4094382,0,6121.5967
11.283333,116.73583,1.3677139,0,6097.9781
11.3,116.75793,1.3261719,0,6074.3031
11.316667,116.77934,1.2848126,0,6050.573
11.333333,116.80007,1.2436365,0,6026.7888
11.35,116.82011,1.2026439,0,6002.9516
11.366667,116.83948,1.1618353,0,5979.0626
11.383333,116.85817,1.121211,0,5955.1228
11.4,116.87618,1.0807714,0,5931.1334
11.416667,116.89352,1.040517,0,5907.0955
11.433333,116.91019,1.000448,0,5883.0101
11.45,116.9262,0.96056481,0,5858.8784
11.466667,116.94155,0.92086781,0,5834.7013
11.483333,116.95624,0.88135733,0,5810.4801
11.5,116.97027,0.84203368,0,5786.2158
11.516667,116.98366,0.80289721,0,5761.9094
11.533333,116.99639,0.76394821,0,5737.562
11.55,117.00848,0.72518701,0,5713.1747
11.566667,117.01992,0.68661389,0,5688.7485
11.583333,117.03072,0.64822916,0,5664.2845
11.6,117.04089,0.61003309,0,5639.7838
11.616667,117.05042,0.57202596,0,5615.2473
11.633333,117.05933,0.53420803,0,5590.6761
11.65,117.0676,0.49657957,0,5566.0713
11.666667,117.07526,0.45914083,0,5541.4338
11.683333,117.08229,0.42189204,0,5516.7648
11.7,117.0887,0.38483345,0,5492.0652
11.716667,117.0945,0.34796528,0,5467.336
11.733333,117.09969,0.31128776,0,5442.5783
11.75,117.10427,0.27480108,0,5417.793
11.766667,117.10824,0.23850547,0,5392.9812
11.783333,117.11162,0.20240111,0,5368.1439
11.8,117.11439,0.1664882,0,5343.282
11.816667,117.11657,0.13076691,0,5318.3965
11.833333,117.11816,0.095237418,0,5293.4885
11.85,117.11916,0.059899896,0,5268.5589
11.866667,117.11957,0.0247545,0,5243.6087
11.883333,117.1194,-0.010198626,0,5218.6388
11.9,117.11865,-0.044959326,0,5193.6502
11.916667,117.11732,-0.079527468,0,5168.644
11.933333,117.11543,-0.11390294,0,5143.6209
11.95,117.11296,-0.14808559,0,5118.582
11.966667,117.10992,-0.18207532,0,5093.5283
11.983333,117.10633,-0.21587203,0,5068.4607
12,117.10217,-0.2494756,0,5043.38
12.016667,117.09745,-0.28288595,0,5018.2873
12.033333,117.09218,-0.316103,0,4993.1835
12.05,117.08637,-0.34912666,0,4968.0694
12.066667,117.08,-0.38195686,0,4942.9461
12.083333,117.07309,-0.41459354,0,4917.8144
12.1,117.06564,-0.44703664,0,4892.6753
12.116667,117.05765,-0.47928611,0,4867.5296
12.133333,117.04913,-0.51134191,0,4842.3782
12.15,117.04008,-0.54320399,0,4817.2221
12.166667,117.03049,-0.57487234,0,4792.0621
12.183333,117.02039,-0.60634693,0,4766.8991
12.2,117.00976,-0.63762773,0,4741.734
12.216667,116.99862,-0.66871475,0,4716.5676
12.233333,116.98696,-0.69960798,0,4691.4009
12.25,116.97478,-0.73030741,0,4666.2347
12.266667,116.9621,-0.76081307,0,4641.0699
12.283333,116.94892,-0.79112498,0,4615.9073
12.3,116.93523,-0.82124314,0,4590.7478
12.316667,116.92105,-0.8511676,0,4565.5922
12.333333,116.90636,-0.88089839,0,4540.4414
12.35,116.89119,-0.91043555,0,4515.2961
12.366667,116.87553,-0.93977914,0,4490.1573
12.383333,116.85938,-0.96892921,0,4465.0258
12.4,116.84275,-0.99788581,0,4439.9024
12.416667,116.82564,-1.026649,0,4414.7878
12.433333,116.80805,-1.0552189,0,4389.683
12.45,116.78999,-1.0835956,0,4364.5887
12.466667,116.77146,-1.1117791,0,4339.5058
12.483333,116.75246,-1.1397696,0,4314.4349
12.5,116.733,-1.1675671,0,4289.377
12.516667,116.71308,-1.1951718,0,4264.3329
12.533333,116.69271,-1.2225837,0,4239.3032
12.55,116.67188,-1.249803,0,4214.2888
12.566667,116.6506,-1.2768298,0,4189.2904
12.583333,116.62887,-1.3036643,0,4164.3089
12.6,116.6067,-1.3303065,0,4139.3449
12.616667,116.58408,-1.3567566,0,4114.3994
12.633333,116.56103,-1.3830148,0,4089.4729
12.65,116.53755,-1.4090812,0,4064.5663
12.666667,116.51363,-1.434956,0,4039.6803
12.683333,116.48929,-1.4606393,0,4014.8156
12.7,116.46452,-1.4861313,0,3989.973
12.716667,116.43933,-1.5114322,0,3965.1532
12.733333,116.41372,-1.5365422,0,3940.357
12.75,116.3877,-1.5614614,0,3915.585
12.766667,116.36126,-1.58619,0,3890.8381
12.783333,116.33442,-1.6107283,0,3866.1168
12.8,116.30716,-1.6350764,0,3841.4219
12.816667,116.27951,-1.6592346,0,3816.7541
12.833333,116.25146,-1.683203,0,3792.1141
12.85,116.22301,-1.7069819,0,3767.5027
12.866667,116.19416,-1.7305716,0,3742.9204
12.883333,116.16493,-1.7539721,0,3718.3679
12.9,116.13531,-1.7771839,0,3693.8461
12.916667,116.10531,-1.800207,0,3669.3554
12.933333,116.07492,-1.8230418,0,3644.8966
12.95,116.04416,-1.8456886,0,3620.4704
12.966667,116.01303,-1.8681475,0,3596.0774
12.983333,115.98152,-1.8904188,0,3571.7183
13,115.94964,-1.9125028,0,3547.3937
13.016667,115.9174,-1.9343998,0,3523.1043
13.033333,115.8848,-1.95611,0,3498.8507
13.05,115.85184,-1.9776337,0,3474.6335
13.066667,115.81853,-1.9989712,0,3450.4534
13.083333,115.78486,-2.0201229,0,3426.311
13.1,115.75084,-2.0410889,0,3402.207
13.116667,115.71647,-2.0618696,0,3378.1418
13.133333,115.68177,-2.0824653,0,3354.1163
13.15,115.64672,-2.1028764,0,3330.1309
13.166667,115.61133,-2.123103,0,3306.1862
13.183333,115.57561,-2.1431456,0,3282.283
13.2,115.53956,-2.1630044,0,3258.4216
13.216667,115.50319,-2.1826798,0,3234.6029
13.233333,115.46648,-2.2021722,0,3210.8272
13.25,115.42946,-2.2214818,0,3187.0953
13.266667,115.39212,-2.240609,0,3163.4077
13.283333,115.35446,-2.2595541,0,3139.7649
13.3,115.31648,-2.2783176,0,3116.1675
13.316667,115.2782,-2.2968996,0,3092.6161
13.333333,115.23961,-2.3153007,0,3069.1113
13.35,115.20072,-2.3335212,0,3045.6535
13.366667,115.16153,-2.3515614,0,3022.2434
13.383333,115.12204,-2.3694217,0,2998.8815
13.4,115.08225,-2.3871024,0,2975.5683
13.416667,115.04218,-2.4046041,0,2952.3043
13.433333,115.00181,-2.421927,0,2929.0901
13.45,114.96116,-2.4390715,0,2905.9262
13.466667,114.92023,-2.456038,0,2882.8132
13.483333,114.87901,-2.472827,0,2859.7514
13.5,114.83752,-2.4894387,0,2836.7415
13.516667,114.79576,-2.5058737,0,2813.784
13.533333,114.75372,-2.5221323,0,2790.8793
13.55,114.71142,-2.538215,0,2768.028
13.566667,114.66885,-2.5541221,0,2745.2305
13.583333,114.62602,-2.569854,0,2722.4873
13.6,114.58293,-2.5854113,0,2699.7989
13.616667,114.53958,-2.6007943,0,2677.1658
13.633333,114.49598,-2.6160034,0,2654.5885
13.65,114.45213,-2.6310391,0,2632.0674
13.666667,114.40803,-2.6459019,0,2609.6031
13.683333,114.36369,-2.6605921,0,2587.1958
13.7,114.31911,-2.6751101,0,2564.8462
13.716667,114.27428,-2.6894566,0,2542.5546
13.733333,114.22922,-2.7036318,0,2520.3215
13.75,114.18393,-2.7176363,0,2498.1474
13.766667,114.1384,-2.7314705,0,2476.0327
13.783333,114.09265,-2.7451349,0,2453.9778
13.8,114.04667,-2.7586299,0,2431.9831
13.816667,114.00047,-2.771956,0,2410.0492
13.833333,113.95405,-2.7851136,0,2388.1763
13.85,113.90742,-2.7981034,0,2366.3649
13.866667,113.86057,-2.8109256,0,2344.6154
13.883333,113.81351,-2.8235808,0,2322.9283
13.9,113.76624,-2.8360696,0,2301.3039
13.916667,113.71877,-2.8483923,0,2279.7426
13.933333,113.67109,-2.8605494,0,2258.2448
13.95,113.62322,-2.8725415,0,2236.811
13.966667,113.57515,-2.8843691,0,2215.4414
13.983333,113.52688,-2.8960326,0,2194.1365
14,113.47842,-2.9075326,0,2172.8967
14.016667,113.42977,-2.9188695,0,2151.7223
14.033333,113.38094,-2.9300438,0,2130.6137
14.05,113.33192,-2.9410562,0,2109.5712
14.066667,113.28272,-2.951907,0,2088.5953
14.083333,113.23335,-2.9625968,0,2067.6862
14.1,113.18379,-2.9731261,0,2046.8443
14.116667,113.13407,-2.9834954,0,2026.07
14.133333,113.08417,-2.9937053,0,2005.3636
14.15,113.03411,-3.0037563,0,1984.7255
14.166667,112.98388,-3.0136489,0,1964.1559
14.183333,112.93349,-3.0233836,0,1943.6553
14.2,112.88294,-3.032961,0,1923.2238
14.216667,112.83224,-3.0423816,0,1902.862
14.233333,112.78138,-3.0516459,0,1882.57
14.25,112.73036,-3.0607546,0,1862.3482
14.266667,112.6792,-3.069708,0,1842.1969
14.283333,112.62789,-3.0785069,0,1822.1164
14.3,112.57644,-3.0871516,0,1802.1069
14.316667,112.52485,-3.0956429,0,1782.1689
14.333333,112.47311,-3.1039811,0,1762.3026
14.35,112.42125,-3.1121669,0,1742.5082
14.366667,112.36924,-3.1202009,0,1722.7862
14.383333,112.31711,-3.1280835,0,1703.1366
14.4,112.26484,-3.1358154,0,1683.5599
14.416667,112.21245,-3.1433972,0,1664.0562
14.433333,112.15994,-3.1508293,0,1644.626
14.45,112.1073,-3.1581123,0,1625.2693
14.466667,112.05455,-3.1652469,0,1605.9865
14.483333,112.00168,-3.1722335,0,1586.7779
14.5,111.9487,-3.1790729,0,1567.6437
14.516667,111.8956,-3.1857654,0,1548.5841
14.533333,111.84239,-3.1923118,0,1529.5993
14.55,111.78908,-3.1987125,0,1510.6897
14.566667,111.73567,-3.2049682,0,1491.8555
14.583333,111.68215,-3.2110795,0,1473.0969
14.6,111.62853,-3.2170469,0,1454.4141
14.616667,111.57482,-3.2228711,0,1435.8073
14.633333,111.52101,-3.2285525,0,1417.2768
14.65,111.46711,-3.2340919,0,1398.8228
14.666667,111.41311,-3.2394897,0,1380.4455
14.683333,111.35903,-3.2447466,0,1362.1451
14.7,111.30487,-3.2498632,0,1343.9218
14.716667,111.25062,-3.25484,0,1325.7758
14.733333,111.19629,-3.2596778,0,1307.7074
14.75,111.14189,-3.264377,0,1289.7166
14.766667,111.08741,-3.2689382,0,1271.8038
14.783333,111.03285,-3.2733621,0,1253.969
14.8,110.97822,-3.2776493,0,1236.2125
14.816667,110.92353,-3.2818004,0,1218.5345
14.833333,110.86876,-3.2858159,0,1200.9351
14.85,110.81393,-3.2896966,0,1183.4145
14.866667,110.75904,-3.2934429,0,1165.9729
14.883333,110.70409,-3.2970555,0,1148.6104
14.9,110.64908,-3.3005351,0,1131.3272
14.916667,110.59402,-3.3038821,0,1114.1234
14.933333,110.5389,-3.3070973,0,1096.9993
14.95,110.48373,-3.3101813,0,1079.9549
14.966667,110.42851,-3.3131346,0,1062.9904
14.983333,110.37325,-3.3159579,0,1046.106
15,110.31794,-3.3186519,0,1029.3017
15.016667,110.26258,-3.321217,0,1012.5778
15.033333,110.20719,-3.323654,0,995.93435
15.05,110.15175,-3.3259634,0,979.37148
15.066667,110.09629,-3.3281459,0,962.88932
15.083333,110.04078,-3.3302021,0,946.488
15.1,109.98525,-3.3321327,0,930.16763
15.116667,109.92968,-3.3339382,0,913.92834
15.133333,109.87409,-3.3356193,0,897.77023
15.15,109.81847,-3.3371765,0,881.6934
15.166667,109.76282,-3.3386107,0,865.69799
15.183333,109.70716,-3.3399222,0,849.78406
15.2,109.65147,-3.3411119,0,833.95173
15.216667,109.59577,-3.3421803,0,818.2011
15.233333,109.54005,-3.343128,0,802.53226
15.25,109.48432,-3.3439557,0,786.94529
15.266667,109.42857,-3.344664,0,771.44027
15.283333,109.37282,-3.3452535,0,756.0173
15.3,109.31706,-3.3457249,0,740.67645
15.316667,109.26129,-3.3460788,0,725.4178
15.333333,109.20552,-3.3463159,0,710.24142
15.35,109.14974,-3.3464367,0,695.14737
15.366667,109.09397,-3.3464419,0,680.13573
15.383333,109.0382,-3.3464419,0,665.20655
15.4,108.98242,-3.3464419,0,650.28111
15.416667,108.92665,-3.3464419,0,635.35566
15.433333,108.87087,-3.3464419,0,620.43021
15.45,108.81514,-3.3441279,788.55523,0
15.466667,108.75944,-3.3417118,801.81904,0
15.483333,108.70379,-3.3391941,814.99919,0
15.5,108.64818,-3.3365756,828.09568,0
15.516667,108.59262,-3.3338569,841.10853,0
15.533333,108.5371,-3.3310387,854.03774,0
15.55,108.48163,-3.3281215,866.88334,0
15.566667,108.42621,-3.3251061,879.64535,0
15.583333,108.37085,-3.321993,892.32377,0
15.6,108.31553,-3.318783,904.91864,0
15.616667,108.26027,-3.3154766,917.42999,0
15.633333,108.20507,-3.3120745,929.85783,0
15.65,108.14993,-3.3085773,942.20221,0
15.666667,108.09485,-3.3049858,954.46316,0
15.683333,108.03983,-3.3013004,966.64072,0
15.7,107.98487,-3.297522,978.73492,0
15.716667,107.92997,-3.293651,990.74582,0
15.733333,107.87514,-3.2896882,1002.6734,0
15.75,107.82038,-3.2856342,1014.5179,0
15.766667,107.76569,-3.2814897,1026.2791,0
15.783333,107.71107,-3.2772552,1037.9572,0
15.8,107.65652,-3.2729314,1049.5523,0
15.816667,107.60205,-3.268519,1061.0644,0
15.833333,107.54765,-3.2640186,1072.4935,0
15.85,107.49332,-3.2594308,1083.8398,0
15.866667,107.43908,-3.2547562,1095.1032,0
15.883333,107.38491,-3.2499956,1106.2839,0
15.9,107.33083,-3.2451495,1117.3819,0
15.916667,107.27682,-3.2402186,1128.3974,0
15.933333,107.2229,-3.2352035,1139.3303,0
15.95,107.16907,-3.2301049,1150.1808,0
15.966667,107.11532,-3.2249233,1160.9489,0
15.983333,107.06166,-3.2196595,1171.6347,0
16,107.00808,-3.214314,1182.2383,0
16.016667,106.9546,-3.2088874,1192.7598,0
16.033333,106.90121,-3.2033805,1203.1993,0
16.05,106.84792,-3.1977939,1213.5569,0
16.066667,106.79471,-3.1921281,1223.8326,0
16.083333,106.74161,-3.1863838,1234.0266,0
16.1,106.6886,-3.1805617,1244.139,0
16.116667,106.63569,-3.1746623,1254.1698,0
16.133333,106.58288,-3.1686863,1264.1192,0
16.15,106.53017,-3.1626343,1273.9873,0
16.166667,106.47756,-3.1565069,1283.7741,0
16.183333,106.42505,-3.1503048,1293.4799,0
16.2,106.37265,-3.1440286,1303.1046,0
16.216667,106.32036,-3.1376789,1312.6485,0
16.233333,106.26817,-3.1312563,1322.1116,0
16.25,106.21609,-3.1247615,1331.494,0
16.266667,106.16412,-3.1181951,1340.796,0
16.283333,106.11226,-3.1115576,1350.0175,0
16.3,106.06051,-3.1048498,1359.1588,0
16.316667,106.00888,-3.0980722,1368.2199,0
16.333333,105.95736,-3.0912254,1377.201,0
16.35,105.90595,-3.0843101,1386.1022,0
16.366667,105.85466,-3.0773268,1394.9236,0
16.383333,105.80349,-3.0702763,1403.6654,0
16.4,105.75244,-3.063159,1412.3277,0
16.416667,105.70151,-3.0559757,1420.9107,0
16.433333,105.6507,-3.0487268,1429.4145,0
16.45,105.60001,-3.0414131,1437.8393,0
16.466667,105.54944,-3.0340352,1446.1851,0
16.483333,105.499,-3.0265935,1454.4521,0
16.5,105.44868,-3.0190888,1462.6406,0
16.516667,105.39849,-3.0115217,1470.7505,0
16.533333,105.34842,-3.0038927,1478.7822,0
16.55,105.29848,-2.9962025,1486.7357,0
16.566667,105.24868,-2.9884516,1494.6112,0
16.583333,105.199,-2.9806407,1502.4088,0
16.6,105.14945,-2.9727704,1510.1287,0
16.616667,105.10004,-2.9648412,1517.7712,0
16.633333,105.05076,-2.9568537,1525.3362,0
16.65,105.00161,-2.9488086,1532.8241,0
16.666667,104.9526,-2.9407064,1540.235,0
16.683333,104.90372,-2.9325477,1547.569,0
16.7,104.85498,-2.9243332,1554.8262,0
16.716667,104.80638,-2.9160633,1562.007,0
16.733333,104.75792,-2.9077388,1569.1115,0
16.75,104.7096,-2.8993601,1576.1397,0
16.766667,104.66142,-2.8909279,1583.092,0
16.783333,104.61338,-2.8824428,1589.9685,0
16.8,104.56548,-2.8739053,1596.7693,0
16.816667,104.51772,-2.865316,1603.4947,0
16.833333,104.47011,-2.8566755,1610.1448,0
16.85,104.42264,-2.8479843,1616.7199,0
16.866667,104.37532,-2.8392431,1623.22,0
16.883333,104.32815,-2.8304525,1629.6455,0
16.9,104.28112,-2.8216129,1635.9964,0
16.916667,104.23424,-2.812725,1642.273,0
16.933333,104.18751,-2.8037893,1648.4755,0
16.95,104.14093,-2.7948064,1654.604,0
16.966667,104.0945,-2.7857769,1660.6588,0
16.983333,104.04823,-2.7767014,1666.64,0
17,104.0021,-2.7675804,1672.5479,0
17.016667,103.95613,-2.7584144,1678.3827,0
17.033333,103.91031,-2.7492041,1684.1445,0
17.05,103.86464,-2.7399499,1689.8336,0
17.066667,103.81913,-2.7306525,1695.4501,0
17.083333,103.77377,-2.7213124,1700.9943,0
17.1,103.72857,-2.7119302,1706.4664,0
17.116667,103.68353,-2.7025064,1711.8666,0
17.133333,103.63865,-2.6930416,1717.1951,0
17.15,103.59392,-2.6835363,1722.452,0
17.166667,103.54936,-2.673991,1727.6377,0
17.183333,103.50495,-2.6644064,1732.7523,0
17.2,103.4607,-2.6547829,1737.7961,0
17.216667,103.41662,-2.6451212,1742.7692,0
17.233333,103.37269,-2.6354216,1747.6719,0
17.25,103.32893,-2.6256849,1752.5045,0
17.266667,103.28533,-2.6159115,1757.267,0
17.283333,103.2419,-2.606102,1761.9598,0
17.3,103.19863,-2.5962568,1766.583,0
17.316667,103.15552,-2.5863766,1771.1369,0
17.333333,103.11258,-2.5764619,1775.6217,0
17.35,103.06981,-2.5665132,1780.0377,0
17.366667,103.0272,-2.5565309,1784.385,0
17.383333,102.98476,-2.5465158,1788.6639,0
17.4,102.94248,-2.5364682,1792.8746,0
17.416667,102.90037,-2.5263887,1797.0174,0
17.433333,102.85844,-2.5162778,1801.0925,0
17.45,102.81667,-2.5061361,1805.1,0
17.466667,102.77507,-2.495964,1809.0403,0
17.483333,102.73364,-2.4857621,1812.9136,0
17.5,102.69238,-2.4755309,1816.7201,0
17.516667,102.65129,-2.4652709,1820.4601,0
17.533333,102.61038,-2.4549826,1824.1337,0
17.55,102.56963,-2.4446665,1827.7413,0
17.566667,102.52906,-2.4343232,1831.283,0
17.583333,102.48866,-2.4239531,1834.7592,0
17.6,102.44843,-2.4135567,1838.17,0
17.616667,102.40838,-2.4031346,1841.5157,0
17.633333,102.3685,-2.3926872,1844.7965,0
17.65,102.3288,-2.382215,1848.0126,0
17.666667,102.28927,-2.3717186,1851.1645,0
17.683333,102.24992,-2.3611983,1854.2521,0
17.7,102.21074,-2.3506548,1857.2759,0
17.716667,102.17174,-2.3400885,1860.236,0
17.733333,102.13291,-2.3294999,1863.1328,0
17.75,102.09427,-2.3188895,1865.9664,0
17.766667,102.0558,-2.3082578,1868.7371,0
17.783333,102.0175,-2.2976052,1871.4452,0
17.8,101.97939,-2.2869322,1874.0908,0
17.816667,101.94145,-2.2762393,1876.6744,0
17.833333,101.90369,-2.265527,1879.196,0
17.85,101.86611,-2.2547958,1881.656,0
17.866667,101.82871,-2.2440461,1884.0547,0
17.883333,101.79149,-2.2332784,1886.3922,0
17.9,101.75445,-2.2224931,1888.6688,0
17.916667,101.71758,-2.2116908,1890.8848,0
17.933333,101.6809,-2.2008719,1893.0405,0
17.95,101.6444,-2.1900369,1895.1361,0
17.966667,101.60808,-2.1791862,1897.1718,0
17.983333,101.57194,-2.1683203,1899.1479,0
18,101.53599,-2.1574396,1901.0648,0
18.016667,101.50021,-2.1465446,1902.9225,0
18.033333,101.46462,-2.1356357,1904.7215,0
18.05,101.42921,-2.1247135,1906.4619,0
18.066667,101.39398,-2.1137783,1908.144,0
18.083333,101.35893,-2.1028306,1909.7682,0
18.1,101.32406,-2.0918708,1911.3345,0
18.116667,101.28938,-2.0808994,1912.8434,0
18.133333,101.25488,-2.0699169,1914.2951,0
18.15,101.22057,-2.0589236,1915.6898,0
18.166667,101.18644,-2.0479199,1917.0278,0
18.183333,101.15249,-2.0369065,1918.3094,0
18.2,101.11872,-2.0258835,1919.5348,0
18.216667,101.08514,-2.0148516,1920.7043,0
18.233333,101.05175,-2.0038111,1921.8182,0
18.25,101.01853,-1.9927625,1922.8767,0
18.266667,100.9855,-1.9817061,1923.8801,0
18.283333,100.95266,-1.9706424,1924.8287,0
18.3,100.92,-1.9595719,1925.7228,0
18.316667,100.88753,-1.9484948,1926.5625,0
18.333333,100.85524,-1.9374118,1927.3483,0
18.35,100.82313,-1.926323,1928.0802,0
18.366667,100.79121,-1.9152291,1928.7588,0
18.383333,100.75947,-1.9041303,1929.3841,0
18.4,100.72792,-1.8930272,1929.9564,0
18.416667,100.69656,-1.88192,1930.4761,0
18.433333,100.66538,-1.8708093,1930.9434,0
18.45,100.63438,-1.8596953,1931.3586,0
18.466667,100.60357,-1.8485785,1931.7219,0
18.483333,100.57295,-1.8374594,1932.0337,0
18.5,100.54251,-1.8263382,1932.2941,0
18.516667,100.51226,-1.8152154,1932.5035,0
18.533333,100.48219,-1.8040914,1932.6622,0
18.55,100.45231,-1.7929666,1932.7703,0
18.566667,100.42261,-1.7818413,1932.8283,0
18.583333,100.3931,-1.770716,1932.8363,0
18.6,100.36377,-1.759591,1932.7946,0
18.616667,100.33463,-1.7484667,1932.7036,0
18.633333,100.30567,-1.7373434,1932.5635,0
18.65,100.2769,-1.7262216,1932.3745,0
18.666667,100.24832,-1.7151017,1932.1369,0
18.683333,100.21992,-1.7039839,1931.8511,0
18.7,100.1917,-1.6928688,1931.5172,0
18.716667,100.16367,-1.6817565,1931.1356,0
18.733333,100.13583,-1.6706476,1930.7065,0
18.75,100.10817,-1.6595423,1930.2302,0
18.766667,100.0807,-1.6484411,1929.7071,0
18.783333,100.05341,-1.6373442,1929.1373,0
18.8,100.0263,-1.6262521,1928.5211,0
18.816667,99.999385,-1.6151651,1927.8588,0
18.833333,99.97265,-1.6040835,1927.1508,0
18.85,99.9461,-1.5930078,1926.3972,0
18.866667,99.919734,-1.5819382,1925.5983,0
18.883333,99.893553,-1.5708751,1924.7544,0
18.9,99.867556,-1.5598188,1923.8659,0
18.916667,99.841743,-1.5487697,1922.9329,0
18.933333,99.816115,-1.5377282,1921.9558,0
18.95,99.79067,-1.5266945,1920.9348,0
18.966667,99.765409,-1.515669,1919.8702,0
18.983333,99.740331,-1.504652,1918.7622,0
19,99.715437,-1.4936439,1917.6113,0
19.016667,99.690726,-1.482645,1916.4175,0
19.033333,99.666199,-1.4716556,1915.1813,0
19.05,99.641854,-1.4606761,1913.9028,0
19.066667,99.617692,-1.4497067,1912.5824,0
19.083333,99.593713,-1.4387478,1911.2203,0
19.1,99.569916,-1.4277997,1909.8168,0
19.116667,99.546302,-1.4168628,1908.3722,0
19.133333,99.52287,-1.4059372,1906.8868,0
19.15,99.499619,-1.3950235,1905.3608,0
19.166667,99.476551,-1.3841218,1903.7945,0
19.183333,99.453663,-1.3732324,1902.1882,0
19.2,99.430958,-1.3623558,1900.5421,0
19.216667,99.408433,-1.3514921,1898.8566,0
19.233333,99.386089,-1.3406417,1897.1319,0
19.25,99.363925,-1.3298049,1895.3683,0
19.266667,99.341942,-1.3189819,1893.566,0
19.283333,99.320139,-1.3081731,1891.7254,0
19.3,99.298516,-1.2973788,1889.8466,0
19.316667,99.277073,-1.2865993,1887.9301,0
19.333333,99.255809,-1.2758348,1885.976,0
19.35,99.234724,-1.2650856,1883.9846,0
19.366667,99.213818,-1.2543521,1881.9563,0
19.383333,99.193091,-1.2436344,1879.8912,0
19.4,99.172542,-1.232933,1877.7896,0
19.416667,99.152172,-1.222248,1875.6519,0
19.433333,99.131979,-1.2115797,1873.4783,0
19.45,99.111963,-1.2009284,1871.269,0
19.466667,99.092125,-1.1902945,1869.0244,0
19.483333,99.072464,-1.1796781,1866.7446,0
19.5,99.052979,-1.1690795,1864.4301,0
19.516667,99.033671,-1.158499,1862.081,0
