time_s,position_m,velocity_m_s,left_thrust_N,right_thrust_N
47.783333,0.050527978,-0.42227487,4340.4014,0
47.8,0.043984501,-0.39260859,4340.6525,0
47.816667,0.037935493,-0.36294051,4340.886,0
47.833333,0.03238098,-0.33327077,4341.1018,0
47.85,0.027320988,-0.30359951,4341.3,0
47.866667,0.02275554,-0.27392686,4341.4806,0
47.883333,0.018684658,-0.24425294,4341.6435,0
47.9,0.015108359,-0.21457792,4341.7887,0
47.916667,0.012026661,-0.18490191,4341.9163,0
47.933333,0.0094395764,-0.15522505,4342.0263,0
47.95,0.0073471183,-0.12554749,4342.1186,0
47.966667,0.005749296,-0.095869338,4342.1932,0
47.983333,0.0046461166,-0.066190764,4342.2503,0
48,0.0040375854,-0.036511872,4342.2896,0
48.016667,0.003923705,-0.006832824,4342.3113,0
48.033333,0.004304476,0.02284626,4342.3154,0
48.05,0.0051798967,0.052525242,4342.3018,0
48.066667,0.0065499629,0.082203972,4342.2706,0
48.083333,0.0084146686,0.11188234,4342.2217,0
48.1,0.010774005,0.14156018,4342.1552,0
48.116667,0.013627962,0.17123739,4342.071,0
48.133333,0.016976525,0.2009138,4341.9691,0
48.15,0.02081968,0.23058931,4341.8497,0
48.166667,0.025157409,0.26026374,4341.7125,0
48.183333,0.029989692,0.289937,4341.5578,0
48.2,0.035316507,0.31960891,4341.3853,0
48.216667,0.04113783,0.34927937,4341.1953,0
48.233333,0.047453634,0.37894823,4340.9876,0
48.25,0.05426389,0.40861535,4340.7622,0
48.266667,0.061568567,0.43828061,4340.5192,0
48.283333,0.069367631,0.46794385,4340.2586,0
48.3,0.077661047,0.49760495,4339.9803,0
48.316667,0.086448777,0.52726378,4339.6844,0
48.333333,0.09573078,0.55692019,4339.3708,0
48.35,0.10550701,0.58657405,4339.0397,0
48.366667,0.11577743,0.61622522,4338.6908,0
48.383333,0.12654199,0.64587357,4338.3244,0
48.4,0.13780064,0.67551896,4337.9403,0
48.416667,0.14955333,0.70516126,4337.5386,0
48.433333,0.1618,0.73480033,4337.1192,0
48.45,0.1745406,0.76443604,4336.6823,0
48.466667,0.18777507,0.79406824,4336.2277,0
48.483333,0.20150335,0.82369682,4335.7554,0
48.5,0.21572538,0.85332161,4335.2656,0
48.516667,0.23044109,0.8829425,4334.7582,0
48.533333,0.24565041,0.91255935,4334.2331,0
48.55,0.26135328,0.94217202,4333.6904,0
48.566667,0.27754962,0.97178037,4333.1301,0
48.583333,0.29423936,1.0013843,4332.5522,0
48.6,0.31142242,1.0309836,4331.9567,0
48.616667,0.32909872,1.0605782,4331.3436,0
48.633333,0.34726819,1.0901679,4330.7129,0
48.65,0.36593073,1.1197527,4330.0646,0
48.666667,0.38508627,1.1493323,4329.3987,0
48.683333,0.40473471,1.1789067,4328.7152,0
48.7,0.42487597,1.2084756,4328.0142,0
48.716667,0.44550996,1.238039,4327.2955,0
48.733333,0.46663657,1.2675968,4326.5593,0
48.75,0.48825572,1.2971487,4325.8055,0
48.766667,0.5103673,1.3266948,4325.0341,0
48.783333,0.53297121,1.3562347,4324.2451,0
48.8,0.55606735,1.3857684,4323.4386,0
48.816667,0.57965561,1.4152958,4322.6145,0
48.833333,0.60373589,1.4448167,4321.7729,0
48.85,0.62830807,1.474331,4320.9136,0
48.866667,0.65337205,1.5038385,4320.0369,0
48.883333,0.6789277,1.5333392,4319.1426,0
48.9,0.70497491,1.5628328,4318.2307,0
48.916667,0.73151357,1.5923193,4317.3014,0
48.933333,0.75854354,1.6217984,4316.3544,0
48.95,0.78606471,1.6512702,4315.39,0
48.966667,0.81407695,1.6807344,4314.408,0
48.983333,0.84258013,1.7101909,4313.4085,0
49,0.87157412,1.7396395,4312.3915,0
49.016667,0.90105879,1.7690802,4311.357,0
49.033333,0.93103401,1.7985128,4310.3049,0
49.05,0.96149963,1.8279372,4309.2354,0
49.066667,0.99245551,1.8573531,4308.1484,0
49.083333,1.0239015,1.8867606,4307.0438,0
49.1,1.0558375,1.9161595,4305.9218,0
49.116667,1.0882633,1.9455495,4304.7823,0
49.133333,1.1211789,1.9749307,4303.6253,0
49.15,1.1545839,2.0043028,4302.4509,0
49.166667,1.1884783,2.0336657,4301.259,0
49.183333,1.222862,2.0630194,4300.0496,0
49.2,1.2577347,2.0923635,4298.8228,0
49.216667,1.2930963,2.1216981,4297.5785,0
49.233333,1.3289467,2.151023,4296.3167,0
49.25,1.3652857,2.180338,4295.0376,0
49.266667,1.4021131,2.2096431,4293.741,0
49.283333,1.4394287,2.238938,4292.4269,0
49.3,1.4772324,2.2682227,4291.0955,0
49.316667,1.515524,2.297497,4289.7466,0
49.333333,1.5543034,2.3267607,4288.3804,0
49.35,1.5935703,2.3560139,4286.9967,0
49.366667,1.6333246,2.3852562,4285.5956,0
49.383333,1.673566,2.4144876,4284.1771,0
49.4,1.7142945,2.4437079,4282.7413,0
49.416667,1.7555098,2.4729171,4281.2881,0
49.433333,1.7972117,2.5021149,4279.8175,0
49.45,1.8394,2.5313013,4278.3295,0
49.466667,1.8820746,2.5604761,4276.8242,0
49.483333,1.9252353,2.5896391,4275.3016,0
49.5,1.9688818,2.6187903,4273.7616,0
49.516667,2.0130139,2.6479295,4272.2042,0
49.533333,2.0576316,2.6770566,4270.6295,0
49.55,2.1027344,2.7061714,4269.0376,0
49.566667,2.1483223,2.7352738,4267.4283,0
49.583333,2.194395,2.7643638,4265.8016,0
49.6,2.2409524,2.793441,4264.1577,0
49.616667,2.2879942,2.8225054,4262.4965,0
49.633333,2.3355201,2.851557,4260.818,0
49.65,2.38353,2.8805954,4259.1223,0
49.666667,2.4320237,2.9096207,4257.4093,0
49.683333,2.4810009,2.9386327,4255.679,0
49.7,2.5304614,2.9676312,4253.9314,0
49.716667,2.580405,2.9966161,4252.1666,0
49.733333,2.6308315,3.0255873,4250.3846,0
49.75,2.6817406,3.0545446,4248.5853,0
49.766667,2.733132,3.0834879,4246.7689,0
49.783333,2.7850057,3.1124172,4244.9352,0
49.8,2.8373612,3.1413321,4243.0843,0
49.816667,2.8901984,3.1702327,4241.2162,0
49.833333,2.943517,3.1991188,4239.3309,0
49.85,2.9973169,3.2279902,4237.4285,0
49.866667,3.0515977,3.2568469,4235.5089,0
49.883333,3.1063591,3.2856886,4233.5721,0
49.9,3.1616011,3.3145153,4231.6182,0
49.916667,3.2173232,3.3433268,4229.6471,0
49.933333,3.2735252,3.372123,4227.6589,0
49.95,3.330207,3.4009037,4225.6536,0
49.966667,3.3873681,3.4296689,4223.6311,0
49.983333,3.4450084,3.4584184,4221.5916,0
50,3.5031276,3.487152,4219.5349,0
50.016667,3.5617254,3.5158697,4217.4612,0
50.033333,3.6208016,3.5445712,4215.3704,0
50.05,3.6803559,3.5732566,4213.2625,0
50.066667,3.740388,3.6019255,4211.1375,0
50.083333,3.8008976,3.630578,4208.9955,0
50.1,3.8618845,3.6592139,4206.8365,0
50.116667,3.9233484,3.687833,4204.6604,0
50.133333,3.985289,3.7164352,4202.4674,0
50.15,4.047706,3.7450204,4200.2573,0
50.166667,4.1105991,3.7735884,4198.0302,0
50.183333,4.1739681,3.8021392,4195.7861,0
50.2,4.2378127,3.8306725,4193.5251,0
50.216667,4.3021325,3.8591883,4191.247,0
50.233333,4.3669272,3.8876865,4188.9521,0
50.25,4.4321967,3.9161668,4186.6401,0
50.266667,4.4979405,3.9446292,4184.3113,0
50.283333,4.5641584,3.9730736,4181.9655,0
50.3,4.6308501,4.0014997,4179.6028,0
50.316667,4.6980152,4.0299075,4177.2232,0
50.333333,4.7656535,4.0582969,4174.8267,0
50.35,4.8337646,4.0866677,4172.4133,0
50.366667,4.9023483,4.1150197,4169.983,0
50.383333,4.9714041,4.143353,4167.5359,0
50.4,5.0409319,4.1716672,4165.072,0
50.416667,5.1109313,4.1999624,4162.5911,0
50.433333,5.1814019,4.2282383,4160.0935,0
50.45,5.2523435,4.2564948,4157.5791,0
50.466667,5.3237557,4.2847319,4155.0478,0
50.483333,5.3956382,4.3129493,4152.4998,0
50.5,5.4679907,4.341147,4149.935,0
50.516667,5.5408127,4.3693249,4147.3534,0
50.533333,5.6141041,4.3974827,4144.755,0
50.55,5.6878645,4.4256203,4142.1399,0
50.566667,5.7620934,4.4537377,4139.5081,0
50.583333,5.8367907,4.4818347,4136.8596,0
50.6,5.9119559,4.5099112,4134.1943,0
50.616667,5.9875886,4.5379671,4131.5124,0
50.633333,6.0636887,4.5660021,4128.8137,0
50.65,6.1402556,4.5940163,4126.0984,0
50.666667,6.2172891,4.6220094,4123.3664,0
50.683333,6.2947888,4.6499813,4120.6178,0
50.7,6.3727543,4.677932,4117.8526,0
50.716667,6.4511853,4.7058612,4115.0707,0
50.733333,6.5300815,4.7337689,4112.2722,0
50.75,6.6094424,4.7616549,4109.4572,0
50.766667,6.6892677,4.7895191,4106.6255,0
50.783333,6.7695571,4.8173613,4103.7773,0
50.8,6.8503101,4.8451815,4100.9125,0
50.816667,6.9315264,4.8729796,4098.0312,0
50.833333,7.0132057,4.9007553,4095.1333,0
50.85,7.0953475,4.9285085,4092.2189,0
50.866667,7.1779515,4.9562392,4089.2881,0
50.883333,7.2610173,4.9839472,4086.3407,0
50.9,7.3445445,5.0116324,4083.3768,0
50.916667,7.4285327,5.0392946,4080.3965,0
50.933333,7.5129816,5.0669338,4077.3998,0
50.95,7.5978908,5.0945497,4074.3866,0
50.966667,7.6832598,5.1221423,4071.3569,0
50.983333,7.7690883,5.1497115,4068.3109,0
51,7.855376,5.1772571,4065.2485,0
51.016667,7.9421223,5.2047789,4062.1697,0
51.033333,8.0293269,5.232277,4059.0745,0
51.05,8.1169894,5.2597511,4055.963,0
51.066667,8.2051094,5.2872011,4052.8351,0
51.083333,8.2936865,5.3146268,4049.6909,0
51.1,8.3827203,5.3420283,4046.5304,0
51.116667,8.4722104,5.3694053,4043.3536,0
51.133333,8.5621564,5.3967577,4040.1605,0
51.15,8.6525578,5.4240853,4036.9512,0
51.166667,8.7434143,5.4513882,4033.7256,0
51.183333,8.8347254,5.4786661,4030.4838,0
51.2,8.9264907,5.5059189,4027.2257,0
51.216667,9.0187098,5.5331465,4023.9515,0
51.233333,9.1113823,5.5603487,4020.661,0
51.25,9.2045077,5.5875255,4017.3544,0
51.266667,9.2980857,5.6146767,4014.0316,0
51.283333,9.3921157,5.6418022,4010.6927,0
51.3,9.4865974,5.6689018,4007.3376,0
51.316667,9.5815303,5.6959755,4003.9665,0
51.333333,9.676914,5.7230231,4000.5792,0
51.35,9.7727481,5.7500445,3997.1758,0
51.366667,9.8690321,5.7770396,3993.7564,0
51.383333,9.9657656,5.8040082,3990.3209,0
51.4,10.062948,5.8309502,3986.8694,0
51.416667,10.160579,5.8578656,3983.4018,0
51.433333,10.258658,5.8847541,3979.9183,0
51.45,10.357185,5.9116156,3976.4187,0
51.466667,10.456159,5.9384501,3972.9032,0
51.483333,10.55558,5.9652574,3969.3717,0
51.5,10.655448,5.9920374,3965.8243,0
51.516667,10.755761,6.01879,3962.261,0
51.533333,10.856519,6.0455149,3958.6817,0
51.55,10.957723,6.0722122,3955.0866,0
51.566667,11.059371,6.0988817,3951.4756,0
51.583333,11.161463,6.1255233,3947.8487,0
51.6,11.263999,6.1521368,3944.206,0
51.616667,11.366977,6.1787222,3940.5474,0
51.633333,11.470399,6.2052792,3936.8731,0
51.65,11.574262,6.2318078,3933.1829,0
51.666667,11.678567,6.258308,3929.477,0
51.683333,11.783314,6.2847794,3925.7553,0
51.7,11.888501,6.311222,3922.0179,0
51.716667,11.994128,6.3376358,3918.2647,0
51.733333,12.100195,6.3640205,3914.4959,0
51.75,12.206701,6.3903761,3910.7113,0
51.766667,12.313646,6.4167025,3906.9111,0
51.783333,12.42103,6.4429994,3903.0952,0
51.8,12.528851,6.4692669,3899.2637,0
51.816667,12.637109,6.4955047,3895.4166,0
51.833333,12.745804,6.5217128,3891.5538,0
51.85,12.854936,6.547891,3887.6755,0
51.866667,12.964503,6.5740392,3883.7816,0
51.883333,13.074506,6.6001573,3879.8722,0
51.9,13.184943,6.6262452,3875.9472,0
51.916667,13.295815,6.6523028,3872.0067,0
51.933333,13.40712,6.6783299,3868.0507,0
51.95,13.518859,6.7043264,3864.0792,0
51.966667,13.631031,6.7302922,3860.0923,0
51.983333,13.743635,6.7562272,3856.0899,0
52,13.85667,6.7821313,3852.0722,0
52.016667,13.970137,6.8080043,3848.039,0
52.033333,14.084034,6.8338461,3843.9904,0
52.05,14.198362,6.8596566,3839.9264,0
52.066667,14.313119,6.8854357,3835.8471,0
52.083333,14.428305,6.9111833,3831.7525,0
52.1,14.54392,6.9368993,3827.6426,0
52.116667,14.659964,6.9625835,3823.5174,0
52.133333,14.776434,6.9882357,3819.3768,0
52.15,14.893332,7.013856,3815.2211,0
52.166667,15.010656,7.0394442,3811.0501,0
52.183333,15.128406,7.0650002,3806.8639,0
52.2,15.246581,7.0905237,3802.6625,0
52.216667,15.365181,7.1160149,3798.4459,0
52.233333,15.484206,7.1414734,3794.2141,0
52.25,15.603654,7.1668992,3789.9673,0
52.266667,15.723526,7.1922922,3785.7052,0
52.283333,15.84382,7.2176523,3781.4281,0
52.3,15.964536,7.2429793,3777.136,0
52.316667,16.085674,7.2682732,3772.8287,0
52.333333,16.207233,7.2935338,3768.5064,0
52.35,16.329213,7.3187609,3764.1691,0
52.366667,16.451612,7.3439546,3759.8168,0
52.383333,16.57443,7.3691146,3755.4495,0
52.4,16.697668,7.3942409,3751.0672,0
52.416667,16.821323,7.4193333,3746.67,0
52.433333,16.945396,7.4443918,3742.2579,0
52.45,17.069887,7.4694162,3737.8309,0
52.466667,17.194793,7.4944063,3733.389,0
52.483333,17.320116,7.5193622,3728.9322,0
52.5,17.445854,7.5442836,3724.4606,0
52.516667,17.572007,7.5691704,3719.9742,0
52.533333,17.698574,7.5940226,3715.4729,0
52.55,17.825555,7.61884,3710.9569,0
52.566667,17.952949,7.6436226,3706.4262,0
52.583333,18.080755,7.6683701,3701.8807,0
52.6,18.208973,7.6930825,3697.3204,0
52.616667,18.337602,7.7177597,3692.7455,0
52.633333,18.466642,7.7424016,3688.1559,0
52.65,18.596092,7.767008,3683.5517,0
52.666667,18.725952,7.7915788,3678.9328,0
52.683333,18.85622,7.816114,3674.2993,0
52.7,18.986897,7.8406133,3669.6512,0
52.716667,19.117982,7.8650768,3664.9886,0
52.733333,19.249474,7.8895042,3660.3114,0
52.75,19.381372,7.9138955,3655.6197,0
52.766667,19.513676,7.9382506,3650.9134,0
52.783333,19.646386,7.9625693,3646.1927,0
52.8,19.7795,7.9868516,3641.4575,0
52.816667,19.913018,8.0110973,3636.7079,0
52.833333,20.04694,8.0353063,3631.9439,0
52.85,20.181264,8.0594785,3627.1655,0
52.866667,20.315991,8.0836138,3622.3727,0
52.883333,20.45112,8.107712,3617.5655,0
52.9,20.586649,8.1317732,3612.744,0
52.916667,20.722579,8.1557971,3607.9082,0
52.933333,20.858909,8.1797837,3603.0581,0
52.95,20.995638,8.2037328,3598.1938,0
52.966667,21.132765,8.2276443,3593.3152,0
52.983333,21.270291,8.2515182,3588.4224,0
53,21.408213,8.2753543,3583.5154,0
53.016667,21.546533,8.2991525,3578.5942,0
53.033333,21.685248,8.3229127,3573.6589,0
53.05,21.824358,8.3466348,3568.7094,0
53.066667,21.963864,8.3703186,3563.7458,0
53.083333,22.103763,8.3939641,3558.7682,0
53.1,22.244056,8.4175712,3553.7765,0
53.116667,22.384742,8.4411398,3548.7707,0
53.133333,22.525819,8.4646696,3543.7509,0
53.15,22.667289,8.4881608,3538.7172,0
53.166667,22.809149,8.511613,3533.6694,0
53.183333,22.951399,8.5350263,3528.6078,0
53.2,23.094039,8.5584005,3523.5322,0
53.216667,23.237068,8.5817355,3518.4427,0
53.233333,23.380485,8.6050312,3513.3393,0
53.25,23.52429,8.6282875,3508.222,0
53.266667,23.668482,8.6515043,3503.091,0
53.283333,23.81306,8.6746815,3497.9461,0
53.3,23.958024,8.6978189,3492.7875,0
53.316667,24.103372,8.7209166,3487.6151,0
53.333333,24.249105,8.7439742,3482.4289,0
53.35,24.395222,8.7669919,3477.229,0
53.366667,24.541721,8.7899694,3472.0155,0
53.383333,24.688603,8.8129066,3466.7883,0
53.4,24.835866,8.8358035,3461.5474,0
53.416667,24.983511,8.85866,3456.293,0
53.433333,25.131535,8.8814758,3451.0249,0
53.45,25.27994,8.904251,3445.7433,0
53.466667,25.428723,8.9269855,3440.4481,0
53.483333,25.577884,8.949679,3435.1394,0
53.5,25.727423,8.9723316,3429.8172,0
53.516667,25.877338,8.994943,3424.4816,0
53.533333,26.02763,9.0175133,3419.1325,0
53.55,26.178298,9.0400423,3413.7699,0
53.566667,26.32934,9.0625299,3408.394,0
53.583333,26.480756,9.084976,3403.0047,0
53.6,26.632546,9.1073805,3397.6021,0
53.616667,26.784708,9.1297433,3392.1861,0
53.633333,26.937243,9.1520643,3386.7568,0
53.65,27.090148,9.1743433,3381.3143,0
53.666667,27.243425,9.1965804,3375.8585,0
53.683333,27.397071,9.2187754,3370.3895,0
53.7,27.551086,9.2409281,3364.9073,0
53.716667,27.70547,9.2630385,3359.4119,0
53.733333,27.860222,9.2851065,3353.9033,0
53.75,28.015341,9.307132,3348.3817,0
53.766667,28.170826,9.3291149,3342.8469,0
53.783333,28.326677,9.351055,3337.2991,0
53.8,28.482893,9.3729523,3331.7382,0
53.816667,28.639473,9.3948067,3326.1643,0
53.833333,28.796417,9.4166181,3320.5774,0
53.85,28.953723,9.4383864,3314.9775,0
53.866667,29.111392,9.4601114,3309.3647,0
53.883333,29.269422,9.4817931,3303.739,0
53.9,29.427812,9.5034314,3298.1004,0
53.916667,29.586563,9.5250262,3292.4489,0
53.933333,29.745672,9.5465774,3286.7845,0
53.95,29.90514,9.5680848,3281.1074,0
53.966667,30.064966,9.5895484,3275.4174,0
53.983333,30.225149,9.6109682,3269.7147,0
54,30.385688,9.6323439,3263.9993,0
54.016667,30.546583,9.6536755,3258.2711,0
54.033333,30.707832,9.6749629,3252.5303,0
54.05,30.869435,9.696206,3246.7768,0
54.066667,31.031392,9.7174047,3241.0107,0
54.083333,31.193701,9.7385589,3235.2319,0
54.1,31.356363,9.7596685,3229.4406,0
54.116667,31.519375,9.7807334,3223.6367,0
54.133333,31.682737,9.8017535,3217.8203,0
54.15,31.84645,9.8227287,3211.9914,0
54.166667,32.010511,9.843659,3206.1501,0
54.183333,32.17492,9.8645441,3200.2962,0
54.2,32.339676,9.8853842,3194.43,0
54.216667,32.504779,9.9061789,3188.5514,0
54.233333,32.670228,9.9269283,3182.6604,0
54.25,32.836022,9.9476322,3176.757,0
54.266667,33.00216,9.9682905,3170.8414,0
54.283333,33.168642,9.9889033,3164.9135,0
54.3,33.335466,10.00947,3158.9733,0
54.316667,33.502633,10.029991,3153.0208,0
54.333333,33.67014,10.050467,3147.0562,0
54.35,33.837989,10.070896,3141.0794,0
54.366667,34.006177,10.091279,3135.0905,0
54.383333,34.174704,10.111616,3129.0894,0
54.4,34.343569,10.131906,3123.0762,0
54.416667,34.512771,10.15215,3117.051,0
54.433333,34.68231,10.172348,3111.0137,0
54.45,34.852185,10.192499,3104.9644,0
54.466667,35.022395,10.212604,3098.9032,0
54.483333,35.19294,10.232661,3092.8299,0
54.5,35.363818,10.252672,3086.7448,0
54.516667,35.535028,10.272636,3080.6477,0
54.533333,35.706571,10.292553,3074.5388,0
54.55,35.878444,10.312422,3068.418,0
54.566667,36.050648,10.332245,3062.2855,0
54.583333,36.223182,10.35202,3056.1411,0
54.6,36.396045,10.371748,3049.9849,0
54.616667,36.569235,10.391428,3043.8171,0
54.633333,36.742753,10.411061,3037.6375,0
54.65,36.916597,10.430646,3031.4463,0
54.666667,37.090767,10.450183,3025.2434,0
54.683333,37.265261,10.469672,3019.0289,0
54.7,37.44008,10.489114,3012.8028,0
54.716667,37.615221,10.508507,3006.5651,0
54.733333,37.790686,10.527852,3000.3159,0
54.75,37.966471,10.547149,2994.0552,0
54.766667,38.142578,10.566398,2987.7831,0
54.783333,38.319005,10.585598,2981.4995,0
54.8,38.495751,10.60475,2975.2044,0
54.816667,38.672815,10.623854,2968.898,0
54.833333,38.850197,10.642908,2962.5802,0
54.85,39.027895,10.661914,2956.2511,0
54.866667,39.20591,10.680871,2949.9107,0
54.883333,39.384239,10.69978,2943.559,0
54.9,39.562883,10.718639,2937.196,0
54.916667,39.741841,10.737449,2930.8219,0
54.933333,39.921111,10.75621,2924.4366,0
54.95,40.100693,10.774922,2918.0401,0
54.966667,40.280586,10.793584,2911.6324,0
54.983333,40.460789,10.812197,2905.2137,0
55,40.641302,10.830761,2898.7839,0
55.016667,40.822123,10.849274,2892.3431,0
55.033333,41.003252,10.867739,2885.8913,0
55.05,41.184688,10.886153,2879.4284,0
55.066667,41.36643,10.904517,2872.9547,0
55.083333,41.548477,10.922832,2866.47,0
55.1,41.730829,10.941097,2859.9744,0
55.116667,41.913484,10.959311,2853.468,0
55.133333,42.096442,10.977475,2846.9507,0
55.15,42.279702,10.995589,2840.4226,0
55.166667,42.463263,11.013653,2833.8838,0
55.183333,42.647124,11.031666,2827.3342,0
55.2,42.831284,11.049629,2820.7739,0
55.216667,43.015743,11.067541,2814.2029,0
55.233333,43.2005,11.085403,2807.6212,0
55.25,43.385554,11.103213,2801.029,0
55.266667,43.570903,11.120973,2794.4261,0
55.283333,43.756548,11.138682,2787.8127,0
55.3,43.942487,11.15634,2781.1888,0
55.316667,44.128719,11.173947,2774.5543,0
55.333333,44.315244,11.191503,2767.9094,0
55.35,44.502061,11.209007,2761.2541,0
55.366667,44.689169,11.22646,2754.5883,0
55.383333,44.876567,11.243862,2747.9122,0
55.4,45.064253,11.261212,2741.2257,0
55.416667,45.252229,11.278511,2734.5289,0
55.433333,45.440491,11.295758,2727.8218,0
55.45,45.62904,11.312953,2721.1044,0
55.466667,45.817875,11.330096,2714.3768,0
55.483333,46.006995,11.347188,2707.6391,0
55.5,46.196399,11.364227,2700.8911,0
55.516667,46.386086,11.381215,2694.1331,0
55.533333,46.576055,11.39815,2687.3649,0
55.55,46.766306,11.415034,2680.5866,0
55.566667,46.956837,11.431865,2673.7984,0
55.583333,47.147647,11.448643,2667.0001,0
55.6,47.338737,11.46537,2660.1918,0
55.616667,47.530104,11.482043,2653.3736,0
55.633333,47.721749,11.498664,2646.5454,0
55.65,47.913669,11.515233,2639.7074,0
55.666667,48.105865,11.531749,2632.8596,0
55.683333,48.298335,11.548212,2626.0019,0
55.7,48.491079,11.564622,2619.1344,0
55.716667,48.684095,11.580979,2612.2571,0
55.733333,48.877383,11.597283,2605.3702,0
55.75,49.070942,11.613534,2598.4735,0
55.766667,49.264771,11.629731,2591.5672,0
55.783333,49.458869,11.645876,2584.6512,0
55.8,49.653235,11.661967,2577.7257,0
55.816667,49.847869,11.678005,2570.7905,0
55.833333,50.042768,11.693989,2563.8459,0
55.85,50.237934,11.70992,2556.8917,0
55.866667,50.433364,11.725797,2549.928,0
55.883333,50.629057,11.741621,2542.955,0
55.9,50.825014,11.75739,2535.9725,0
55.916667,51.021232,11.773106,2528.9806,0
55.933333,51.217712,11.788768,2521.9794,0
55.95,51.414451,11.804376,2514.9688,0
55.966667,51.61145,11.81993,2507.949,0
55.983333,51.808707,11.83543,2500.9199,0
56,52.006222,11.850875,2493.8817,0
56.016667,52.203993,11.866266,2486.8342,0
56.033333,52.40202,11.881603,2479.7776,0
56.05,52.600301,11.896886,2472.7118,0
56.066667,52.798836,11.912114,2465.637,0
56.083333,52.997625,11.927288,2458.5531,0
56.1,53.196665,11.942406,2451.4602,0
56.116667,53.395956,11.957471,2444.3583,0
56.133333,53.595497,11.97248,2437.2474,0
56.15,53.795288,11.987435,2430.1277,0
56.166667,53.995327,12.002335,2422.999,0
56.183333,54.195613,12.017179,2415.8614,0
56.2,54.396146,12.031969,2408.7151,0
56.216667,54.596924,12.046704,2401.5599,0
56.233333,54.797947,12.061383,2394.396,0
56.25,54.999214,12.076007,2387.2233,0
56.266667,55.200724,12.090576,2380.042,0
56.283333,55.402475,12.10509,2372.852,0
56.3,55.604468,12.119548,2365.6533,0
56.316667,55.8067,12.133951,2358.4461,0
56.333333,56.009172,12.148298,2351.2303,0
56.35,56.211882,12.162589,2344.0059,0
56.366667,56.414829,12.176825,2336.7731,0
56.383333,56.618012,12.191005,2329.5318,0
56.4,56.821431,12.205129,2322.282,0
56.416667,57.025084,12.219198,2315.0239,0
56.433333,57.228971,12.23321,2307.7574,0
56.45,57.43309,12.247166,2300.4826,0
56.466667,57.637442,12.261067,2293.1994,0
56.483333,57.842023,12.274911,2285.908,0
56.5,58.046835,12.288699,2278.6084,0
56.516667,58.251876,12.30243,2271.3006,0
56.533333,58.457144,12.316106,2263.9846,0
56.55,58.662639,12.329724,2256.6604,0
56.566667,58.868361,12.343287,2249.3282,0
56.583333,59.074307,12.356793,2241.9879,0
56.6,59.280478,12.370242,2234.6396,0
56.616667,59.486872,12.383635,2227.2832,0
56.633333,59.693488,12.396971,2219.919,0
56.65,59.900326,12.41025,2212.5467,0
56.666667,60.107384,12.423472,2205.1666,0
56.683333,60.314661,12.436638,2197.7786,0
56.7,60.522157,12.449746,2190.3828,0
56.716667,60.72987,12.462798,2182.9792,0
56.733333,60.9378,12.475792,2175.5679,0
56.75,61.145945,12.48873,2168.1488,0
56.766667,61.354305,12.50161,2160.722,0
56.783333,61.562879,12.514433,2153.2875,0
56.8,61.771666,12.527198,2145.8454,0
56.816667,61.980664,12.539906,2138.3958,0
56.833333,62.189874,12.552557,2130.9386,0
56.85,62.399293,12.565151,2123.4738,0
56.866667,62.608921,12.577686,2116.0016,0
56.883333,62.818757,12.590164,2108.5219,0
56.9,63.0288,12.602585,2101.0348,0
56.916667,63.239049,12.614948,2093.5403,0
56.933333,63.449503,12.627253,2086.0384,0
56.95,63.660162,12.6395,2078.5293,0
56.966667,63.871023,12.651689,2071.0128,0
56.983333,64.082087,12.663821,2063.4891,0
57,64.293352,12.675894,2055.9582,0
57.016667,64.504817,12.68791,2048.4201,0
57.033333,64.716481,12.699867,2040.8749,0
57.05,64.928344,12.711766,2033.3225,0
57.066667,65.140404,12.723607,2025.7631,0
57.083333,65.352661,12.73539,2018.1967,0
57.1,65.565113,12.747114,2010.6232,0
57.116667,65.777759,12.75878,2003.0427,0
57.133333,65.990599,12.770387,1995.4554,0
57.15,66.203631,12.781936,1987.8611,0
57.166667,66.416855,12.793427,1980.2599,0
57.183333,66.630269,12.804859,1972.6519,0
57.2,66.843873,12.816232,1965.0372,0
57.216667,67.057666,12.827547,1957.4156,0
57.233333,67.271646,12.838803,1949.7873,0
57.25,67.485812,12.85,1942.1524,0
57.266667,67.700165,12.861138,1934.5107,0
57.283333,67.914702,12.872217,1926.8625,0
57.3,68.129422,12.883238,1919.2076,0
57.316667,68.344325,12.894199,1911.5462,0
57.333333,68.55941,12.905101,1903.8783,0
57.35,68.774676,12.915945,1896.2039,0
57.366667,68.990122,12.926729,1888.5231,0
57.383333,69.205746,12.937454,1880.8358,0
57.4,69.421548,12.948119,1873.1422,0
57.416667,69.637527,12.958726,1865.4422,0
57.433333,69.853681,12.969273,1857.7359,0
57.45,70.070011,12.97976,1850.0234,0
57.466667,70.286514,12.990189,1842.3046,0
57.483333,70.50319,13.000557,1834.5796,0
57.5,70.720037,13.010867,1826.8484,0
57.516667,70.937056,13.021116,1819.1111,0
57.533333,71.154244,13.031306,1811.3678,0
57.55,71.371602,13.041436,1803.6183,0
57.566667,71.589127,13.051507,1795.8628,0
57.583333,71.806819,13.061518,1788.1014,0
57.6,72.024677,13.071469,1780.334,0
57.616667,72.242699,13.08136,1772.5606,0
57.633333,72.460886,13.091191,1764.7814,0
57.65,72.679235,13.100963,1756.9964,0
57.666667,72.897746,13.110674,1749.2055,0
